,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
65,590236,0.64,False,De Baarsjes - Oud-West,52.36809,4.85436,Entire home/apt,2,1.0,1.0,3,120.0,4,8,True,0,1,4.85,False,60.0,480.0,0.06,0.17,0.19,4.99,0.0,750.0
66,623123,0.8,False,De Baarsjes - Oud-West,52.36247,4.86534,Entire home/apt,4,3.0,2.0,10,450.0,4,14,True,0,0,4.32,True,112.5,1800.0,0.16,0.22,0.32,10.99,0.0,450.0
67,627213,0.6699999999999999,False,Zuid,52.35094,4.88552,Entire home/apt,5,3.0,3.0,10,100.0,7,30,True,0,0,5.0,False,20.0,700.0,0.07,0.16,0.2,4.99,0.0,450.0
68,633585,0.96,False,De Pijp - Rivierenbuurt,52.34918,4.89197,Entire home/apt,2,1.0,1.0,5,125.0,4,61,True,0,0,4.83,False,62.5,500.0,0.05,0.12,0.15,4.99,0.0,450.0
69,653459,1.0,False,Buitenveldert - Zuidas,52.32237,4.86024,Entire home/apt,4,4.0,5.0,9,240.0,6,28,True,0,0,4.94,False,60.0,1440.0,0.06,0.12,0.21,4.99,0.0,425.0
70,658063,0.91,False,De Baarsjes - Oud-West,52.36188,4.87694,Private room,4,1.0,3.0,2,146.0,3,1125,True,3,2,4.36,False,36.5,438.0,0.06,0.07,0.18,4.99,0.0,425.0
71,660856,0.8300000000000001,False,Watergraafsmeer,52.3551,4.93262,Entire home/apt,4,4.0,6.0,15,275.0,7,33,True,1,0,4.82,False,68.75,1925.0,0.08,0.29,0.2,4.99,0.0,450.0
72,664697,0.0,False,Oud-Noord,52.38537,4.90241,Entire home/apt,2,1.0,1.0,8,87.0,30,180,True,4,0,4.33,False,43.5,2610.0,0.05,0.1,0.15,4.99,0.0,450.0
73,667305,0.92,False,Noord-West,52.41878,4.89397,Entire home/apt,2,1.0,1.0,5,146.0,5,120,True,19,3,5.0,False,73.0,730.0,0.06,0.14,0.16,4.99,0.0,450.0
74,679838,0.5900000000000001,False,Centrum-Oost,52.36716,4.90462,Entire home/apt,2,1.0,1.0,14,395.0,3,10,True,0,0,4.94,False,197.5,1185.0,0.12,0.15,0.23,4.99,0.0,460.0
75,685990,1.0,True,Geuzenveld - Slotermeer,52.38296,4.83786,Private room,2,1.0,2.0,7,71.0,4,25,True,4,5,4.3,True,35.5,284.0,0.05,0.06,0.15,2.99,0.0,425.0
76,689623,0.7300000000000001,False,Centrum-Oost,52.3737,4.92581,Entire home/apt,2,1.0,1.0,1,120.0,14,60,True,2,0,4.73,False,60.0,1680.0,0.08,0.19,0.19,4.99,0.0,425.0
77,708528,0.69,False,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,2,1.0,1.0,7,139.0,3,10,True,1,3,4.87,False,69.5,417.0,0.07,0.15,0.17,4.99,0.0,450.0
78,719623,0.08000000000000007,False,Centrum-West,52.38284,4.89007,Entire home/apt,2,1.0,1.0,6,156.0,4,150,True,0,0,4.61,False,78.0,624.0,0.09,0.23,0.22,4.99,0.0,450.0
79,728144,0.99,True,Centrum-Oost,52.36112,4.89632,Entire home/apt,4,2.0,4.0,9,214.0,3,1125,True,0,1,4.89,False,53.5,642.0,0.07,0.1,0.25,4.99,0.0,450.0
80,729317,1.0,True,Centrum-Oost,52.36052,4.89568,Private room,2,1.0,1.0,10,116.0,3,14,True,0,2,4.68,True,58.0,348.0,0.05,0.13,0.17,4.99,0.0,425.0
81,730916,1.0,True,Westerpark,52.3731,4.86859,Private room,2,1.0,1.0,3,85.0,3,90,True,10,4,4.74,False,42.5,255.0,0.06,0.12,0.16,4.99,0.0,425.0
82,741043,1.0,False,Westerpark,52.37654,4.87003,Entire home/apt,4,3.0,3.0,18,495.0,2,1125,True,0,0,4.33,True,123.75,990.0,0.12,0.25,0.23,10.99,0.0,450.0
83,742160,0.6100000000000001,False,Centrum-Oost,52.36866,4.92071,Entire home/apt,16,10.0,24.0,28,886.0,2,60,True,9,0,4.64,True,55.38,1772.0,0.15,0.16,0.27,10.99,0.0,450.0
84,746067,0.56,False,Centrum-West,52.38295,4.88726,Entire home/apt,2,1.0,1.0,6,136.0,3,100,True,0,0,4.7,False,68.0,408.0,0.08,0.15,0.21,4.99,0.0,450.0
85,754020,0.57,False,De Pijp - Rivierenbuurt,52.34829,4.91047,Entire home/apt,4,2.0,2.0,7,199.0,5,90,True,0,2,4.86,False,49.75,995.0,0.09,0.21,0.2,4.99,0.0,450.0
